"client_id","client_first_name","client_middle_name","client_last_name","client_fio_full","client_bday","client_bplace","client_cityzen","client_resident_cd","client_gender","client_marital_cd","client_graduate","client_child_cnt","client_mil_cd","client_zagran_cd","client_inn","client_snils","client_vip_cd","contact_vc","contact_tg","contact_other","contact_email","contact_phone","addr_region","addr_country","addr_zip","addr_street","addr_house","addr_body","addr_flat","addr_area","addr_loc","addr_city","addr_reg_dt","addr_str","fin_rating","fin_loan_limit","fin_loan_value","fin_loan_debt","fin_loan_percent","fin_loan_begin_dt","fin_loan_end_dt","stream_favorite_show","stream_duration","create_date","update_date","source_cd"
"3201","савриддин","армиевич","гайрунов","гайрунов савриддин армиевич","1926-10-23","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","gajrunov@lv-inter.net","9394873505","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","peaky blinders","280","2020-03-07","2020-03-07","","[952091462]"
"3202","буниямин","абдул басырович","микайлов","микайлов буниямин абдул басырович","1964-10-26","""""","""""","","м","","""""","3","","","","","""""","""""","""""","""""","mikajlov@bmxtrix.com","9139152334","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","однажды в голливуде","1153","2020-07-28","2020-07-28","","[200575977]"
"3203","дилрабо","мухамедрахимовна","грабежева","грабежева дилрабо мухамедрахимовна","1918-01-28","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","grabezeva@karak.cc","9495057073","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","jojo rabbit","1497","2019-10-30","2019-10-30","","[57097407]"
"3204","роберта","сабельяновна","мыра","мыра роберта сабельяновна","1989-01-01","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","myra@seeb.cc","9626469044","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the x-files","1421","2021-08-23","2021-08-23","","[913432802]"
"3205","отабай","ширханович","рекичанский","рекичанский отабай ширханович","1973-09-03","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","rekihanskij@hotbox.ru","9115078271","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","blade runner 2049","931","2023-02-17","2023-02-17","","[164938036]"
"3206","берккали","вячславович","луцис","луцис берккали вячславович","0059-11-03","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","luzis@internetfan.com","9679869428","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","шестое чувство","495","2020-12-18","2020-12-18","","[630855614]"
"3207","фирдинант","хонунович","бердникович","бердникович фирдинант хонунович","1935-01-20","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","berdnikovih@zagazig.cc","9866737863","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","","578","2020-05-29","2024-05-02","","[549715288]"
"3208","тенгиз","харитович","цобин","цобин тенгиз харитович","1995-06-12","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","zobin@inorbit.com","9593417521","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","очень странные дела","733","2024-05-14","2024-07-29","","[612635131]"
"3209","гайане","данергельдовна","завадецкая","завадецкая гайане данергельдовна","1932-05-19","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","zavadezkay@ezsweeps.com","9931179438","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","пианист","38","2023-11-28","2024-07-03","","[851388232]"
"3210","муродшо","айтберович","хакимзянов","хакимзянов муродшо айтберович","1991-08-31","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","kakimzynova@tunisian.cc","9244465834","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the pianist","1418","2021-08-08","2021-08-08","","[623397153]"
"3211","казез","кадыржанович","буйненко","буйненко казез кадыржанович","1978-09-18","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","bujnenko@japan.com","9785578530","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","дюна","268","2021-09-25","2021-09-25","","[295891922]"
"3212","виталий","алюгаровна","атажанова","атажанова виталий алюгаровна","1940-03-18","село лошкинети карельского района респ. грузия","rus","","ж","","""""","","","","","","""""","""""","""""","""""","atazanova@feelingnaughty.com","9264652754","66","1103","","чапаева","""54""","""""","""""","""""","""""","""""","","""66","","","","","","","","","","","","","[810044829]"
"3213","акромат","суранзанович","кутепов","кутепов акромат суранзанович","1980-11-25","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","kutepov@anatomicrock.com","9553447349","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","toy story","812","2020-02-12","2020-02-12","","[145443187]"
"3214","умсалимат","жмабековна","агейченко","агейченко умсалимат жмабековна","1919-10-01","""""","""""","","ж","","""""","3","","","","","""""","""""","""""","""""","agejhenko@stavropol.tv","9042538827","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","темный рыцарь","709","2022-06-19","2024-01-26","","[209335959]"
"3215","джаваир","юнусовна","полетавкина","полетавкина джаваир юнусовна","2086-06-04","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","poletavkina@arar.ws","9419239143","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","вестсайдская история","333","2020-05-17","2020-05-17","","[202965868]"
"3216","волиола","азизхучаевич","цыплов","цыплов волиола азизхучаевич","1901-05-13","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","zyplov@oued.info","9925734799","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","rick and morty","506","2019-12-08","2019-12-08","","[351150169]"
"3217","зельхида","палатовна","кушматова","кушматова зельхида палатовна","1941-11-12","""""","""""","","ж","","""""","3","","","","","""""","""""","""""","""""","kuhmatova@cheatcc.com","9413793848","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","beauty and the beast","607","2020-01-03","2020-01-03","","[676520087]"
"3218","зинзиля","александро","мишелевская","мишелевская зинзиля александро","1996-07-02","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","mihelevskay@bigmir.net","9063733975","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","идентификация борна","391","2021-02-03","2021-02-03","","[796298620]"
"3219","натилия","мавледовна","меленина","меленина наталя дашижамсоевна","1962-04-08","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","slevzyna@pitbullmail.com","9796627242","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","bojack horseman","782","2024-07-08","2024-09-10","","[330740163, 549707870, 572125027]"
"3220","мунира","нейшовна","семенас","семенас мунира нейшовна","1979-02-14","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","semenas@dublin.com","9244072874","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","чернобыль","1105","2019-10-22","2023-03-27","","[51653057]"
"3221","маграуза","агамалы оглы","карачковская","карачковская маграуза агамалы оглы","1992-07-11","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","karahkovskay@fastestcar.com","9275623903","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","лучше звоните солу","119","2024-02-18","2024-04-09","","[103499452]"
"3222","миннегуль","кубанычбековна","зухба","зухба миннегуль кубанычбековна","1972-05-09","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","zukba@smartstocks.com","9114563087","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","""1917""","259","2021-01-30","2022-10-08","","[43835136]"
