"client_id","client_first_name","client_middle_name","client_last_name","client_fio_full","client_bday","client_bplace","client_cityzen","client_resident_cd","client_gender","client_marital_cd","client_graduate","client_child_cnt","client_mil_cd","client_zagran_cd","client_inn","client_snils","client_vip_cd","contact_vc","contact_tg","contact_other","contact_email","contact_phone","addr_region","addr_country","addr_zip","addr_street","addr_house","addr_body","addr_flat","addr_area","addr_loc","addr_city","addr_reg_dt","addr_str","fin_rating","fin_loan_limit","fin_loan_value","fin_loan_debt","fin_loan_percent","fin_loan_begin_dt","fin_loan_end_dt","stream_favorite_show","stream_duration","create_date","update_date","source_cd"
"462","сильвестре","мухамбеткалиеви","побоченко","побоченко сильвестре мухамбеткалиеви","1964-09-23","""""","""""","","м","","""""","3","","","","","""""","""""","""""","""""","pobohenko@collegestudentmail.com","9909066448","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","""12 angry men""","1395","2023-06-10","2023-06-10","","[52193]"
"463","магсад","егамбергенович","мудрагеля","мудрагеля магсад егамбергенович","1989-08-27","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","mudragely@bahraini.cc","9329161391","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","выживший","1137","2024-06-28","2024-06-28","","[577280061]"
"464","цырегма","чайдулловна","адиева","адиева цырегма чайдулловна","1938-05-09","""""","""""","","ж","","""""","2","","","","","""""","""""","""""","""""","adieva@fromru.com","9798272378","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","черное зеркало","1119","2024-07-11","2024-09-10","","[950953205]"
"465","ромео","абдурашитович","тенетилов","тенетилов ромео абдурашитович","1952-01-21","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","tenetilov@rockeros.com","9521162912","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","голодные игры","59","2020-01-13","2021-05-04","","[669966103]"
"466","шаир","исламгалиевич","шабович","шабович шаир исламгалиевич","1935-04-12","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","habovih@icqfoto.ru","9347639298","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the great gatsby","873","2022-02-23","2022-02-23","","[479295116]"
"467","туомас","валитханович","шахавцев","шахавцев туомас валитханович","1928-01-19","""""","""""","","м","","""""","3","","","","","""""","""""","""""","""""","hakavzev@saintly.com","9113691875","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","омерзительная восьмерка","504","2020-03-04","2021-10-18","","[727491399]"
"468","ляна","артамоновна","радайкина","радайкина ляна артамоновна","1976-12-13","""""","""""","","ж","","""""","2","","","","","""""","""""","""""","""""","radajkina@animeone.com","9013993651","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the handmaid's tale","762","2021-10-23","2021-10-23","","[324246390]"
"469","цыбик-мит","добдановна","анатиенко","анатиенко цыбик-мит добдановна","1994-05-02","""""","""""","","ж","","""""","3","","","","","""""","""""","""""","""""","anatienko@dino.lv","9669905088","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","гладиатор","1316","2023-04-26","2023-04-26","","[83753394]"
"470","гюрчен","османовна","райко","райко гюрчен османовна","1991-11-14","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","rajko@norilsk.info","9498271006","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","парк юрского периода","1361","2020-05-16","2020-05-16","","[850224000]"
"471","аши","кадырбековна","хидриева","хидриева аши кадырбековна","1930-09-03","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","kidrieva@rockeros.com","9593924378","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","mad men","467","2020-07-19","2020-07-19","","[149037380]"
"472","диян","мамотович","лупик","лупик диян мамотович","0039-06-25","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","lupik@kairouan.cc","9849723057","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","bojack horseman","1411","2021-02-04","2022-11-15","","[113639218]"
"473","джаваншир","карсбиевич","кандалятов","кандалятов джаваншир карсбиевич","1949-01-05","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","kandalytov@nettaxi.com","9289685305","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","интерстеллар","687","2020-05-26","2020-05-26","","[610513589]"
"474","регина","турдимуратович","потин","потин регина турдимуратович","1987-03-03","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","potin@v8email.com","9192093263","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","голодные игры","204","2022-12-04","2022-12-04","","[960560368]"
"475","гинят","теймуршах оглы","маховнев","маховнев гинят теймуршах оглы","1942-07-08","""""","""""","","м","","""""","3","","","","","""""","""""","""""","""""","makovnev@chernogolovka.com","9213516721","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","frozen","1036","2023-10-30","2023-10-30","","[832285645]"
"476","далибор","кумар","федорович","федорович далибор кумар","1978-12-01","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","fedorovih@womenmail.ru","9903501552","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","back to the future","446","2022-11-08","2023-08-09","","[927727228]"
"477","ригина","шайхиевич","залунц","залунц ригина шайхиевич","1698-03-14","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","zalunz@cheatcc.com","9703398067","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","форрест гамп","1496","2020-12-01","2022-03-20","","[501968140]"
"478","баязханум","мамертовна","пинкевич","пинкевич баязханум мамертовна","1985-12-26","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","pinkevih@sharm.cc","9708004766","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the grand budapest hotel","914","2019-11-14","2019-11-14","","[284883760]"
"479","минсима","куранбоевна","вязинько","вязинько минсима куранбоевна","1967-09-25","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","vyzin_ko@zarqa.cc","9841514858","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the expanse","297","2022-12-05","2022-12-05","","[813605359]"
"480","васили","мухаматханович","кондрат","кондрат васили мухаматханович","1947-02-12","ст.снарский вяземского района хабаровского края","rus","","м","","""""","","","","","","""""","""""","""""","""""","kondrat@parentsof2.com","9518619606","","1103","","м. горького","""61""","""""","""69""","""""","""""","""""","","""г. курган","","","","","","","","","","","","","[654188943]"
"481","асат","адоевич","мейеров","мейеров асат адоевич","1979-09-19","с.кацмазовка","rus","","м","","""""","","","","","","""""","""""","""""","""""","mejerov@corpusmail.com","9038856360","66","1103","","песчаная","""4""","""""","""""","""""","""""","""""","","""66","","","","","","","","","","","","","[668407009]"
"482","савиля","шалхаевна","дивная","дивная савиля шалхаевна","1900-12-15","ст.мишкино","rus","","ж","","""""","","","","","","""""","""""","""""","""""","divnay@mascara.ws","9021996760","39","1103","","центральния","""12""","""""","""""","""""","""""","""""","","""39","","","","","","","","","","","","","[58398293]"
